peptide_id,organism,recovery_status,censor_type,recovered_min_uM,recovered_max_uM
23720,Bacillus cereus,recovered,censored,4000.0,inf
23720,Escherichia coli,recovered,censored,4000.0,inf
23720,Salmonella typhimurium,recovered,censored,4000.0,inf
23720,Staphylococcus aureus,recovered,censored,4000.0,inf
23728,Acinetobacter baumannii,recovered,ranged,0.174,1.39
23732,Pseudomonas aeruginosa,recovered,censored,898.0,inf
23732,Staphylococcus aureus,recovered,censored,898.0,inf
23739,Staphylococcus aureus,recovered,censored,50.0,inf
23758,Bacillus subtilis,recovered,censored,84.7,inf
23758,Escherichia coli,recovered,censored,84.7,inf
23758,Pseudomonas aeruginosa,recovered,censored,84.7,inf
23758,Salmonella typhimurium,recovered,censored,84.7,inf
23758,Staphylococcus aureus,recovered,censored,84.7,inf
23758,Staphylococcus epidermidis,recovered,censored,84.7,inf
23769,Enterobacter spp.,recovered,ranged,19.7,23.6
23769,Pseudomonas aeruginosa,recovered,ranged,6.77,8.15
23769,Staphylococcus aureus,recovered,ranged,9.66,10.2
23769,Staphylococcus epidermidis,recovered,ranged,5.27,6.29
23800,Enterococcus faecium,recovered,censored,36.5,inf
23800,Pseudomonas aeruginosa,recovered,censored,36.5,inf
23800,Staphylococcus aureus,recovered,censored,36.5,inf
23802,Enterococcus faecium,recovered,censored,38.3,inf
23802,Staphylococcus aureus,recovered,censored,38.3,inf
23804,Acinetobacter baumannii,recovered,censored,40.4,inf
23804,Staphylococcus aureus,recovered,censored,40.4,inf
23842,Enterobacter cloacae,recovered,censored,32.0,inf
23843,Enterobacter cloacae,recovered,censored,32.0,inf
23859,Acinetobacter baumannii,recovered,censored,296.0,inf
23859,Bacillus cereus,recovered,censored,296.0,inf
23859,Escherichia coli,recovered,censored,296.0,inf
23859,Listeria monocytogenes,recovered,censored,296.0,inf
23859,Pseudomonas aeruginosa,recovered,censored,296.0,inf
23859,Salmonella enterica,recovered,censored,296.0,inf
23859,Staphylococcus aureus,recovered,censored,296.0,inf
23859,Staphylococcus epidermidis,recovered,censored,296.0,inf
23862,Staphylococcus aureus,recovered,censored,162.0,inf
23868,Acinetobacter baumannii,recovered,censored,512.0,inf
23868,Enterococcus faecalis,recovered,censored,512.0,inf
23868,Escherichia coli,recovered,censored,512.0,inf
23868,Klebsiella pneumoniae,recovered,censored,512.0,inf
23868,Pseudomonas aeruginosa,recovered,censored,512.0,inf
23869,Acinetobacter baumannii,recovered,censored,512.0,inf
23869,Enterococcus faecalis,recovered,censored,512.0,inf
23869,Escherichia coli,recovered,censored,512.0,inf
23869,Klebsiella pneumoniae,recovered,censored,512.0,inf
23869,Pseudomonas aeruginosa,recovered,censored,512.0,inf
23877,Pseudomonas aeruginosa,recovered,censored,72.6,inf
23932,Escherichia coli,recovered,censored,512.0,inf
23932,Pseudomonas aeruginosa,recovered,censored,512.0,inf
24016,Bacteroides eggerthii,recovered,censored,50.0,inf
24016,Bacteroides fragilis,recovered,censored,50.0,inf
24016,Bacteroides ovatus,recovered,censored,50.0,inf
24016,Bacteroides thetaiotaomicron,recovered,censored,50.0,inf
24016,Bacteroides uniformis,recovered,censored,50.0,inf
24016,Clostridium scindens,recovered,censored,50.0,inf
24016,Clostridium spiroforme,recovered,censored,50.0,inf
24016,Eubacterium rectale,recovered,censored,50.0,inf
24016,Parabacteroides distasonis,recovered,censored,50.0,inf
24016,Prevotella copri,recovered,censored,50.0,inf
24016,Staphylococcus aureus,recovered,censored,50.0,inf
24017,Acinetobacter baumannii,recovered,censored,50.0,inf
24017,Akkermansia muciniphila,recovered,censored,50.0,inf
24017,Bacteroides eggerthii,recovered,censored,50.0,inf
24017,Bacteroides fragilis,recovered,censored,50.0,inf
24017,Bacteroides ovatus,recovered,censored,50.0,inf
24017,Bacteroides thetaiotaomicron,recovered,censored,50.0,inf
24017,Bacteroides uniformis,recovered,censored,50.0,inf
24017,Bacteroides vulgatus,recovered,censored,50.0,inf
24017,Clostridium scindens,recovered,censored,50.0,inf
24017,Clostridium spiroforme,recovered,censored,50.0,inf
24017,Collinsella aerofaciens,recovered,censored,50.0,inf
24017,Eubacterium rectale,recovered,censored,50.0,inf
24017,Klebsiella pneumoniae,recovered,censored,50.0,inf
24017,Parabacteroides distasonis,recovered,censored,50.0,inf
24017,Prevotella copri,recovered,censored,50.0,inf
24017,Staphylococcus aureus,recovered,censored,50.0,inf
24018,Bacteroides fragilis,recovered,censored,50.0,inf
24018,Bacteroides ovatus,recovered,censored,50.0,inf
24018,Bacteroides thetaiotaomicron,recovered,censored,50.0,inf
24018,Clostridium scindens,recovered,censored,50.0,inf
24018,Clostridium spiroforme,recovered,censored,50.0,inf
24018,Eubacterium rectale,recovered,censored,50.0,inf
24018,Klebsiella pneumoniae,recovered,censored,50.0,inf
24018,Prevotella copri,recovered,censored,50.0,inf
24018,Staphylococcus aureus,recovered,censored,50.0,inf
24019,Bacteroides eggerthii,recovered,censored,50.0,inf
24019,Bacteroides fragilis,recovered,censored,50.0,inf
24019,Bacteroides ovatus,recovered,censored,50.0,inf
24019,Bacteroides thetaiotaomicron,recovered,censored,50.0,inf
24019,Bacteroides uniformis,recovered,censored,50.0,inf
24019,Bacteroides vulgatus,recovered,censored,50.0,inf
24019,Clostridium spiroforme,recovered,censored,50.0,inf
24019,Collinsella aerofaciens,recovered,censored,50.0,inf
24019,Eubacterium rectale,recovered,censored,50.0,inf
24019,Klebsiella pneumoniae,recovered,censored,50.0,inf
24019,Parabacteroides distasonis,recovered,censored,50.0,inf
24019,Prevotella copri,recovered,censored,50.0,inf
24019,Staphylococcus aureus,recovered,censored,50.0,inf
24020,Bacteroides ovatus,recovered,censored,50.0,inf
24020,Clostridium scindens,recovered,censored,50.0,inf
24020,Clostridium spiroforme,recovered,censored,50.0,inf
24020,Eubacterium rectale,recovered,censored,50.0,inf
24020,Klebsiella pneumoniae,recovered,censored,50.0,inf
24020,Staphylococcus aureus,recovered,censored,50.0,inf
24021,Bacteroides ovatus,recovered,censored,50.0,inf
24021,Clostridium scindens,recovered,censored,50.0,inf
24021,Clostridium spiroforme,recovered,censored,50.0,inf
24021,Eubacterium rectale,recovered,censored,50.0,inf
24022,Bacteroides ovatus,recovered,censored,50.0,inf
24022,Clostridium scindens,recovered,censored,50.0,inf
24022,Clostridium spiroforme,recovered,censored,50.0,inf
24022,Eubacterium rectale,recovered,censored,50.0,inf
24022,Klebsiella pneumoniae,recovered,censored,50.0,inf
24022,Staphylococcus aureus,recovered,censored,50.0,inf
24023,Bacteroides fragilis,recovered,censored,50.0,inf
24023,Bacteroides ovatus,recovered,censored,50.0,inf
24023,Bacteroides thetaiotaomicron,recovered,censored,50.0,inf
24023,Bacteroides uniformis,recovered,censored,50.0,inf
24023,Bacteroides vulgatus,recovered,censored,50.0,inf
24023,Clostridium spiroforme,recovered,censored,50.0,inf
24023,Eubacterium rectale,recovered,censored,50.0,inf
24023,Prevotella copri,recovered,censored,50.0,inf
24023,Staphylococcus aureus,recovered,censored,50.0,inf
24024,Bacteroides fragilis,recovered,censored,50.0,inf
24024,Bacteroides ovatus,recovered,censored,50.0,inf
24024,Clostridium scindens,recovered,censored,50.0,inf
24024,Clostridium spiroforme,recovered,censored,50.0,inf
24024,Eubacterium rectale,recovered,censored,50.0,inf
24025,Bacteroides fragilis,recovered,censored,50.0,inf
24025,Bacteroides ovatus,recovered,censored,50.0,inf
24025,Bacteroides thetaiotaomicron,recovered,censored,50.0,inf
24025,Bacteroides uniformis,recovered,censored,50.0,inf
24025,Clostridium scindens,recovered,censored,50.0,inf
24025,Clostridium spiroforme,recovered,censored,50.0,inf
24025,Eubacterium rectale,recovered,censored,50.0,inf
24025,Parabacteroides distasonis,recovered,censored,50.0,inf
24025,Prevotella copri,recovered,censored,50.0,inf
24025,Staphylococcus aureus,recovered,censored,50.0,inf
24026,Acinetobacter baumannii,recovered,censored,50.0,inf
24026,Akkermansia muciniphila,recovered,censored,50.0,inf
24026,Bacteroides eggerthii,recovered,censored,50.0,inf
24026,Bacteroides fragilis,recovered,censored,50.0,inf
24026,Bacteroides ovatus,recovered,censored,50.0,inf
24026,Bacteroides thetaiotaomicron,recovered,censored,50.0,inf
24026,Bacteroides uniformis,recovered,censored,50.0,inf
24026,Bacteroides vulgatus,recovered,censored,50.0,inf
24026,Clostridium scindens,recovered,censored,50.0,inf
24026,Clostridium spiroforme,recovered,censored,50.0,inf
24026,Collinsella aerofaciens,recovered,censored,50.0,inf
24026,Eubacterium rectale,recovered,censored,50.0,inf
24026,Klebsiella pneumoniae,recovered,censored,50.0,inf
24026,Parabacteroides distasonis,recovered,censored,50.0,inf
24026,Prevotella copri,recovered,censored,50.0,inf
24026,Staphylococcus aureus,recovered,censored,50.0,inf
24027,Akkermansia muciniphila,recovered,censored,50.0,inf
24027,Bacteroides eggerthii,recovered,censored,50.0,inf
24027,Bacteroides fragilis,recovered,censored,50.0,inf
24027,Bacteroides ovatus,recovered,censored,50.0,inf
24027,Bacteroides thetaiotaomicron,recovered,censored,50.0,inf
24027,Bacteroides uniformis,recovered,censored,50.0,inf
24027,Bacteroides vulgatus,recovered,censored,50.0,inf
24027,Clostridium scindens,recovered,censored,50.0,inf
24027,Clostridium spiroforme,recovered,censored,50.0,inf
24027,Eubacterium rectale,recovered,censored,50.0,inf
24027,Klebsiella pneumoniae,recovered,censored,50.0,inf
24027,Parabacteroides distasonis,recovered,censored,50.0,inf
24027,Prevotella copri,recovered,censored,50.0,inf
24027,Staphylococcus aureus,recovered,censored,50.0,inf
24028,Bacteroides eggerthii,recovered,censored,50.0,inf
24028,Bacteroides fragilis,recovered,censored,50.0,inf
24028,Bacteroides ovatus,recovered,censored,50.0,inf
24028,Bacteroides thetaiotaomicron,recovered,censored,50.0,inf
24028,Bacteroides uniformis,recovered,censored,50.0,inf
24028,Bacteroides vulgatus,recovered,censored,50.0,inf
24028,Clostridium scindens,recovered,censored,50.0,inf
24028,Clostridium spiroforme,recovered,censored,50.0,inf
24028,Collinsella aerofaciens,recovered,censored,50.0,inf
24028,Eubacterium rectale,recovered,censored,50.0,inf
24028,Klebsiella pneumoniae,recovered,censored,50.0,inf
24028,Parabacteroides distasonis,recovered,censored,50.0,inf
24028,Prevotella copri,recovered,censored,50.0,inf
24028,Staphylococcus aureus,recovered,censored,50.0,inf
24029,Bacteroides eggerthii,recovered,censored,50.0,inf
24029,Bacteroides fragilis,recovered,censored,50.0,inf
24029,Bacteroides ovatus,recovered,censored,50.0,inf
24029,Bacteroides thetaiotaomicron,recovered,censored,50.0,inf
24029,Bacteroides uniformis,recovered,censored,50.0,inf
24029,Bacteroides vulgatus,recovered,censored,50.0,inf
24029,Clostridium scindens,recovered,censored,50.0,inf
24029,Clostridium spiroforme,recovered,censored,50.0,inf
24029,Eubacterium rectale,recovered,censored,50.0,inf
24029,Klebsiella pneumoniae,recovered,censored,50.0,inf
24029,Prevotella copri,recovered,censored,50.0,inf
24029,Staphylococcus aureus,recovered,censored,50.0,inf
24030,Bacteroides eggerthii,recovered,censored,50.0,inf
24030,Bacteroides fragilis,recovered,censored,50.0,inf
24030,Bacteroides ovatus,recovered,censored,50.0,inf
24030,Bacteroides thetaiotaomicron,recovered,censored,50.0,inf
24030,Bacteroides uniformis,recovered,censored,50.0,inf
24030,Bacteroides vulgatus,recovered,censored,50.0,inf
24030,Clostridium scindens,recovered,censored,50.0,inf
24030,Clostridium spiroforme,recovered,censored,50.0,inf
24030,Collinsella aerofaciens,recovered,censored,50.0,inf
24030,Eubacterium rectale,recovered,censored,50.0,inf
24030,Klebsiella pneumoniae,recovered,censored,50.0,inf
24030,Parabacteroides distasonis,recovered,censored,50.0,inf
24030,Prevotella copri,recovered,censored,50.0,inf
24030,Staphylococcus aureus,recovered,censored,50.0,inf
24031,Bacteroides fragilis,recovered,censored,50.0,inf
24031,Bacteroides ovatus,recovered,censored,50.0,inf
24031,Clostridium scindens,recovered,censored,50.0,inf
24031,Clostridium spiroforme,recovered,censored,50.0,inf
24031,Eubacterium rectale,recovered,censored,50.0,inf
24031,Klebsiella pneumoniae,recovered,censored,50.0,inf
24031,Parabacteroides distasonis,recovered,censored,50.0,inf
24031,Staphylococcus aureus,recovered,censored,50.0,inf
24032,Bacteroides eggerthii,recovered,censored,50.0,inf
24032,Bacteroides fragilis,recovered,censored,50.0,inf
24032,Bacteroides ovatus,recovered,censored,50.0,inf
24032,Clostridium spiroforme,recovered,censored,50.0,inf
24032,Eubacterium rectale,recovered,censored,50.0,inf
24032,Klebsiella pneumoniae,recovered,censored,50.0,inf
24032,Staphylococcus aureus,recovered,censored,50.0,inf
24033,Acinetobacter baumannii,recovered,censored,50.0,inf
24033,Akkermansia muciniphila,recovered,censored,50.0,inf
24033,Bacteroides eggerthii,recovered,censored,50.0,inf
24033,Bacteroides fragilis,recovered,censored,50.0,inf
24033,Bacteroides ovatus,recovered,censored,50.0,inf
24033,Bacteroides thetaiotaomicron,recovered,censored,50.0,inf
24033,Bacteroides uniformis,recovered,censored,50.0,inf
24033,Bacteroides vulgatus,recovered,censored,50.0,inf
24033,Clostridium scindens,recovered,censored,50.0,inf
24033,Clostridium spiroforme,recovered,censored,50.0,inf
24033,Collinsella aerofaciens,recovered,censored,50.0,inf
24033,Eubacterium rectale,recovered,censored,50.0,inf
24033,Parabacteroides distasonis,recovered,censored,50.0,inf
24033,Prevotella copri,recovered,censored,50.0,inf
24033,Staphylococcus aureus,recovered,censored,50.0,inf
24034,Bacteroides fragilis,recovered,censored,50.0,inf
24034,Bacteroides ovatus,recovered,censored,50.0,inf
24034,Clostridium scindens,recovered,censored,50.0,inf
24034,Clostridium spiroforme,recovered,censored,50.0,inf
24034,Eubacterium rectale,recovered,censored,50.0,inf
24034,Klebsiella pneumoniae,recovered,censored,50.0,inf
24034,Staphylococcus aureus,recovered,censored,50.0,inf
24035,Bacteroides eggerthii,recovered,censored,50.0,inf
24035,Bacteroides fragilis,recovered,censored,50.0,inf
24035,Bacteroides ovatus,recovered,censored,50.0,inf
24035,Bacteroides thetaiotaomicron,recovered,censored,50.0,inf
24035,Bacteroides uniformis,recovered,censored,50.0,inf
24035,Clostridium scindens,recovered,censored,50.0,inf
24035,Clostridium spiroforme,recovered,censored,50.0,inf
24035,Collinsella aerofaciens,recovered,censored,50.0,inf
24035,Eubacterium rectale,recovered,censored,50.0,inf
24035,Klebsiella pneumoniae,recovered,censored,50.0,inf
24035,Parabacteroides distasonis,recovered,censored,50.0,inf
24035,Prevotella copri,recovered,censored,50.0,inf
24035,Staphylococcus aureus,recovered,censored,50.0,inf
24036,Bacteroides fragilis,recovered,censored,50.0,inf
24036,Bacteroides ovatus,recovered,censored,50.0,inf
24036,Bacteroides thetaiotaomicron,recovered,censored,50.0,inf
24036,Clostridium spiroforme,recovered,censored,50.0,inf
24036,Eubacterium rectale,recovered,censored,50.0,inf
24036,Staphylococcus aureus,recovered,censored,50.0,inf
24037,Bacteroides fragilis,recovered,censored,50.0,inf
24037,Bacteroides ovatus,recovered,censored,50.0,inf
24037,Bacteroides thetaiotaomicron,recovered,censored,50.0,inf
24037,Bacteroides uniformis,recovered,censored,50.0,inf
24037,Bacteroides vulgatus,recovered,censored,50.0,inf
24037,Clostridium scindens,recovered,censored,50.0,inf
24037,Clostridium spiroforme,recovered,censored,50.0,inf
24037,Collinsella aerofaciens,recovered,censored,50.0,inf
24037,Eubacterium rectale,recovered,censored,50.0,inf
24037,Parabacteroides distasonis,recovered,censored,50.0,inf
24037,Prevotella copri,recovered,censored,50.0,inf
24037,Staphylococcus aureus,recovered,censored,50.0,inf
24038,Acinetobacter baumannii,recovered,censored,50.0,inf
24038,Bacteroides eggerthii,recovered,censored,50.0,inf
24038,Bacteroides fragilis,recovered,censored,50.0,inf
24038,Bacteroides ovatus,recovered,censored,50.0,inf
24038,Bacteroides thetaiotaomicron,recovered,censored,50.0,inf
24038,Bacteroides uniformis,recovered,censored,50.0,inf
24038,Bacteroides vulgatus,recovered,censored,50.0,inf
24038,Clostridium scindens,recovered,censored,50.0,inf
24038,Clostridium spiroforme,recovered,censored,50.0,inf
24038,Collinsella aerofaciens,recovered,censored,50.0,inf
24038,Eubacterium rectale,recovered,censored,50.0,inf
24038,Klebsiella pneumoniae,recovered,censored,50.0,inf
24038,Parabacteroides distasonis,recovered,censored,50.0,inf
24038,Prevotella copri,recovered,censored,50.0,inf
24038,Staphylococcus aureus,recovered,censored,50.0,inf
24039,Bacteroides eggerthii,recovered,censored,50.0,inf
24039,Bacteroides fragilis,recovered,censored,50.0,inf
24039,Bacteroides ovatus,recovered,censored,50.0,inf
24039,Bacteroides thetaiotaomicron,recovered,censored,50.0,inf
24039,Bacteroides uniformis,recovered,censored,50.0,inf
24039,Bacteroides vulgatus,recovered,censored,50.0,inf
24039,Clostridium scindens,recovered,censored,50.0,inf
24039,Clostridium spiroforme,recovered,censored,50.0,inf
24039,Collinsella aerofaciens,recovered,censored,50.0,inf
24039,Eubacterium rectale,recovered,censored,50.0,inf
24039,Klebsiella pneumoniae,recovered,censored,50.0,inf
